traffic/positive/car1.jpg 1 0 0 
traffic/positive/car10.jpg 1 0 0 
traffic/positive/car100.jpg 1 0 0 
traffic/positive/car101.jpg 1 0 0 
traffic/positive/car102.jpg 1 0 0 
traffic/positive/car103.jpg 1 0 0 
traffic/positive/car104.jpg 1 0 0 
traffic/positive/car105.jpg 1 0 0 
traffic/positive/car106.jpg 1 0 0 
traffic/positive/car107.jpg 1 0 0 
traffic/positive/car108.jpg 1 0 0 
traffic/positive/car109.jpg 1 0 0 
traffic/positive/car11.jpg 1 0 0 
traffic/positive/car110.jpg 1 0 0 
traffic/positive/car111.jpg 1 0 0 
traffic/positive/car112.jpg 1 0 0 
traffic/positive/car113.jpg 1 0 0 
traffic/positive/car114.jpg 1 0 0 
traffic/positive/car115.jpg 1 0 0 
traffic/positive/car116.jpg 1 0 0 
traffic/positive/car117.jpg 1 0 0 
traffic/positive/car118.jpg 1 0 0 
traffic/positive/car119.jpg 1 0 0 
traffic/positive/car12.jpg 1 0 0 
traffic/positive/car120.jpg 1 0 0 
traffic/positive/car121.jpg 1 0 0 
traffic/positive/car122.jpg 1 0 0 
traffic/positive/car123.jpg 1 0 0 
traffic/positive/car124.jpg 1 0 0 
traffic/positive/car125.jpg 1 0 0 
traffic/positive/car126.jpg 1 0 0 
traffic/positive/car127.jpg 1 0 0 
traffic/positive/car128.jpg 1 0 0 
traffic/positive/car13.jpg 1 0 0 
traffic/positive/car14.jpg 1 0 0 
traffic/positive/car15.jpg 1 0 0 
traffic/positive/car16.jpg 1 0 0 
traffic/positive/car17.jpg 1 0 0 
traffic/positive/car18.jpg 1 0 0 
traffic/positive/car19.jpg 1 0 0 
traffic/positive/car2.jpg 1 0 0 
traffic/positive/car20.jpg 1 0 0 
traffic/positive/car21.jpg 1 0 0 
traffic/positive/car22.jpg 1 0 0 
traffic/positive/car23.jpg 1 0 0 
traffic/positive/car24.jpg 1 0 0 
traffic/positive/car25.jpg 1 0 0 
traffic/positive/car26.jpg 1 0 0 
traffic/positive/car27.jpg 1 0 0 
traffic/positive/car28.jpg 1 0 0 
traffic/positive/car29.jpg 1 0 0 
traffic/positive/car3.jpg 1 0 0 
traffic/positive/car30.jpg 1 0 0 
traffic/positive/car31.jpg 1 0 0 
traffic/positive/car32.jpg 1 0 0 
traffic/positive/car33.jpg 1 0 0 
traffic/positive/car34.jpg 1 0 0 
traffic/positive/car35.jpg 1 0 0 
traffic/positive/car36.jpg 1 0 0 
traffic/positive/car37.jpg 1 0 0 
traffic/positive/car38.jpg 1 0 0 
traffic/positive/car39.jpg 1 0 0 
traffic/positive/car4.jpg 1 0 0 
traffic/positive/car40.jpg 1 0 0 
traffic/positive/car41.jpg 1 0 0 
traffic/positive/car42.jpg 1 0 0 
traffic/positive/car43.jpg 1 0 0 
traffic/positive/car44.jpg 1 0 0 
traffic/positive/car45.jpg 1 0 0 
traffic/positive/car46.jpg 1 0 0 
traffic/positive/car47.jpg 1 0 0 
traffic/positive/car48.jpg 1 0 0 
traffic/positive/car49.jpg 1 0 0 
traffic/positive/car5.jpg 1 0 0 
traffic/positive/car50.jpg 1 0 0 
traffic/positive/car51.jpg 1 0 0 
traffic/positive/car52.jpg 1 0 0 
traffic/positive/car53.jpg 1 0 0 
traffic/positive/car54.jpg 1 0 0 
traffic/positive/car55.jpg 1 0 0 
traffic/positive/car56.jpg 1 0 0 
traffic/positive/car57.jpg 1 0 0 
traffic/positive/car58.jpg 1 0 0 
traffic/positive/car59.jpg 1 0 0 
traffic/positive/car6.jpg 1 0 0 
traffic/positive/car60.jpg 1 0 0 
traffic/positive/car61.jpg 1 0 0 
traffic/positive/car62.jpg 1 0 0 
traffic/positive/car63.jpg 1 0 0 
traffic/positive/car64.jpg 1 0 0 
traffic/positive/car65.jpg 1 0 0 
traffic/positive/car66.jpg 1 0 0 
traffic/positive/car67.jpg 1 0 0 
traffic/positive/car68.jpg 1 0 0 
traffic/positive/car69.jpg 1 0 0 
traffic/positive/car7.jpg 1 0 0 
traffic/positive/car70.jpg 1 0 0 
traffic/positive/car71.jpg 1 0 0 
traffic/positive/car72.jpg 1 0 0 
traffic/positive/car73.jpg 1 0 0 
traffic/positive/car74.jpg 1 0 0 
traffic/positive/car75.jpg 1 0 0 
traffic/positive/car76.jpg 1 0 0 
traffic/positive/car77.jpg 1 0 0 
traffic/positive/car78.jpg 1 0 0 
traffic/positive/car79.jpg 1 0 0 
traffic/positive/car8.jpg 1 0 0 
traffic/positive/car80.jpg 1 0 0 
traffic/positive/car81.jpg 1 0 0 
traffic/positive/car82.jpg 1 0 0 
traffic/positive/car83.jpg 1 0 0 
traffic/positive/car84.jpg 1 0 0 
traffic/positive/car85.jpg 1 0 0 
traffic/positive/car86.jpg 1 0 0 
traffic/positive/car87.jpg 1 0 0 
traffic/positive/car88.jpg 1 0 0 
traffic/positive/car89.jpg 1 0 0 
traffic/positive/car9.jpg 1 0 0 
traffic/positive/car90.jpg 1 0 0 
traffic/positive/car91.jpg 1 0 0 
traffic/positive/car92.jpg 1 0 0 
traffic/positive/car93.jpg 1 0 0 
traffic/positive/car94.jpg 1 0 0 
traffic/positive/car95.jpg 1 0 0 
traffic/positive/car96.jpg 1 0 0 
traffic/positive/car97.jpg 1 0 0 
traffic/positive/car98.jpg 1 0 0 
traffic/positive/car99.jpg 1 0 0 
traffic/positive/motorbike1.jpg 1 0 0 
traffic/positive/motorbike10.jpg 1 0 0 
traffic/positive/motorbike11.jpg 1 0 0 
traffic/positive/motorbike12.jpg 1 0 0 
traffic/positive/motorbike13.jpg 1 0 0 
traffic/positive/motorbike2.jpg 1 0 0 
traffic/positive/motorbike3.jpg 1 0 0 
traffic/positive/motorbike4.jpg 1 0 0 
traffic/positive/motorbike5.jpg 1 0 0 
